	Unnamed: 0	author	published_at	updated_at	like_count	text	newtext
146	61.0	KyriahDority	2023-07-17T15:24:33Z	2023-07-17T15:24:33Z	0	Give me some people if all of y&#39;all lose y&#39;all got to give me some people don&#39;t got to bring the Cebu to me	Give me some people if all of y&#39;all lose y&#39;all got to give me some people don&#39;t got to bring the Cebu to me
147	62.0	user-gi5hy2me4r	2023-07-13T14:36:10Z	2023-07-13T14:36:10Z	0	You are going   to  make   it	You are going to make it
148	63.0	malachijosephgamertv6234	2023-07-11T04:17:36Z	2023-07-11T04:17:36Z	0	I think Michelle is going to win the one bite	I think Michelle is going to win the one bite
149	64.0	wh0sthisus3r	2023-07-08T18:11:17Z	2023-07-08T18:11:17Z	0	Are this family is	Are this family is
150	66.0	GD_PLAYS2014	2023-07-07T06:45:35Z	2023-07-07T06:45:35Z	0	Hi I am new to the channel and I am from India³	Hi I am new to the channel and I am from India³
151	67.0	user-sf4wn6ir3h	2023-07-06T18:47:10Z	2023-07-06T18:47:10Z	0	I think your papa is going	I think your papa is going
152	68.0	VI-kl5eq	2023-07-06T16:56:55Z	2023-07-06T16:56:55Z	0	I hate when ppl eat with there mouth open	I hate when people eat with there mouth open
153	69.0	sophiamedrano9501	2023-07-05T05:01:32Z	2023-07-05T05:01:32Z	12	Sylvia is like NO	Sylvia is like NO
154	70.0	principesavlez5815	2023-07-03T22:28:22Z	2023-07-03T22:28:22Z	0	Michelle is my fav	Michelle is my fav
155	71.0	kateespinoza6758	2023-07-01T20:19:36Z	2023-07-01T20:19:36Z	1	This is werid	This is werid
156	72.0	naomikimbi6261	2023-07-01T03:36:22Z	2023-07-01T03:36:22Z	0	­Im dying	­I Am dying
157	73.0	tildabedsaul641	2023-06-30T16:07:50Z	2023-06-30T16:07:50Z	1	is it just me or does he look high	is it just me or does he look high
158	75.0	tramelb518	2023-06-26T20:52:25Z	2023-06-26T20:52:25Z	0	ok i subed and liked the vid	ok i subed and liked the vid
159	76.0	tramelb518	2023-06-26T20:49:37Z	2023-06-26T20:49:37Z	0	 she said of it fit you have to sub and like the vids so of it fit im going to sub and like the vid	she said of it fit you have to sub and like the vids so of it fit i am going to sub and like the vid
160	77.0	kaylafigaro-gx6vt	2023-06-25T08:58:17Z	2023-06-25T08:58:17Z	1	At why was it so funny when Michelle dropped the egg	At why was it so funny when Michelle dropped the egg
161	78.0	jarissasmith916	2023-06-23T21:39:38Z	2023-06-23T21:39:38Z	0	Hi I love you people l am from Trinidad	Hi I love you people l am from Trinidad
162	79.0	taneilbramwell7674	2023-06-21T22:20:47Z	2023-06-21T22:20:47Z	0	Daddy	Daddy
163	80.0	Bawihtei-hc8fh	2023-06-21T14:31:00Z	2023-06-21T14:31:00Z	0	The girl that ate the potato 2nd looks like I show speed	The girl that ate the potato 2nd looks like I show speed
164	81.0	grace22178	2023-06-20T21:07:16Z	2023-06-20T21:07:16Z	2	I love watching this family there so funny 	I love watching this family there so funny 
165	82.0	zaemarbates7242	2023-06-20T16:22:51Z	2023-06-20T16:22:51Z	0	dad	dad
166	83.0	VickyShannon-cl2tw	2023-06-19T23:22:44Z	2023-06-19T23:22:44Z	0	Dad is gona win	Dad is gona win
167	84.0	ruthy..lalpianfeli_	2023-06-19T11:37:06Z	2023-06-19T11:37:06Z	0	Yaaakkkk	Yaaakkkk
168	85.0	NidaMendaros-dt2pf	2023-06-18T10:19:46Z	2023-06-18T10:19:46Z	0	sanaol	sanaol
169	86.0	justfamilyfuntube5296	2023-06-18T04:22:50Z	2023-06-18T04:25:28Z	1	Y&#39;all have big mouths right now bro	Y&#39;all have big mouths right now bro
170	87.0	korrajagaramnayak1183	2023-06-17T17:27:16Z	2023-06-17T17:27:16Z	0	Hi I love you people iam from India	Hi I love you people iam from India
171	88.0	juliayplays	2023-06-16T22:44:36Z	2023-06-16T22:44:36Z	2	BRO THAT WAS MASSIVE BITE OF THAT POTAO :O	BRO THAT WAS MASSIVE BITE OF THAT POTAO :O
172	89.0	eegamers888	2023-06-16T22:21:06Z	2023-06-16T22:21:06Z	0	Michelle spited some of the potato out in the napkin	Michelle spited some of the potato out in the napkin
173	90.0	oneshotgaming1803	2023-06-16T19:41:37Z	2023-06-16T19:41:37Z	0	Dad	Dad
174	91.0	HungryAnwar	2023-06-16T18:16:03Z	2023-06-16T18:16:03Z	0	Wow enjoy eating mukbang fries yummy full suport watch suporthan	Wow enjoy eating mukbang fries yummy full suport watch suporthan
175	92.0	marthaoppong9955	2023-06-15T18:28:48Z	2023-06-15T18:28:48Z	0	Dad	Dad
176	93.0	BerryTV5737	2023-06-15T11:09:22Z	2023-06-15T11:09:22Z	0	Here befoe the competition of the vid starts  i think your dad will win!!	Here befoe the competition of the vid starts i think your dad will win!!
177	94.0	tyreekhill199	2023-06-15T05:17:29Z	2023-06-15T05:17:29Z	0	Dad	Dad
178	97.0	sonamkp.	2023-06-14T09:49:16Z	2023-06-14T09:49:16Z	0	all the ulcers in my mouth rn says no	all the ulcers in my mouth right now says no
179	98.0	pr3ttyface_rose408	2023-06-14T00:58:40Z	2023-06-14T00:58:40Z	0	Why was this so satisfying?	Why was this so satisfying?
180	99.0	jaericasmith7583	2023-06-13T13:11:39Z	2023-06-13T13:11:39Z	0	Bro look like boosie badazz	Bro look like boosie badazz
181	0.0	RybackTV	2019-10-16T22:46:06Z	2019-10-16T22:46:06Z	121	"If you need More energy without crashing down after checkout my Wake Up Unlimited Energy. We use Stevia and Monk Fruit with noArtificial sweeteners or colors. I call it motivation in a bottle and it helps me go morning to night with everything. Swing by <a href=""http://feedmemore.com/"">FeedMeMore.com</a> and use code YOUTUBE10 to save 10% and all orders come with a signed photo by myself. Thank you for watching."	"If you need More energy without crashing down after checkout my Wake Up Unlimited Energy. We use Stevia and Monk Fruit with noArtificial sweeteners or colors. I call it motivation in a bottle and it helps me go morning to night with everything. Swing by <a href="" and use code YOUTUBE10 to save 10% and all orders come with a signed photo by myself. Thank you for watching."
182	1.0	averyreynolds-vo8vf	2024-02-05T23:52:57Z	2024-02-05T23:52:57Z	0	What is your age rubato I am 40 years old	What is your age rubato I am 40 years old
183	2.0	PatrickStar19872	2023-12-10T01:47:40Z	2023-12-10T01:47:40Z	0	LOL this vid.	LOL this vid.
184	3.0	davidmeckley3773	2023-11-28T22:52:50Z	2023-11-28T22:52:50Z	0	I turned sixteen in 84. My mother gave me twenty dollars for my birthday. I called the pizza shop up the road and got two large pizzas with extra cheese and pepperoni and ate both of them crust and all. I wanted a third one but I only had $ for a large sub. That was just for lunch!	I turned sixteen in 84. My mother gave me twenty dollars for my birthday. I called the pizza shop up the road and got two large pizzas with extra cheese and pepperoni and ate both of them crust and all. I wanted a third one but I only had $ for a large sub. That was just for lunch!
185	4.0	KiddJackson42	2023-11-08T20:50:06Z	2023-11-08T20:50:06Z	0	I love that garlic butter sauce from papa and the ranch from domino&#39;s	I love that garlic butter sauce from papa and the ranch from domino&#39;s
186	5.0	jasonvoorheesvsfreddykrueg5667	2023-10-31T02:15:09Z	2023-10-31T02:15:09Z	0	Hi	Hi
187	6.0	user-xd4pd6kq5l	2023-10-16T21:45:44Z	2023-10-16T21:45:44Z	0	Ryback is the big guy	Ryback is the big guy
188	7.0	lames638	2023-08-15T07:30:23Z	2023-08-15T07:30:23Z	0	i used to weight train pretty hard and at 168 i deadlifted my max of 300 stgggg of 3 reps	i used to weight train pretty hard and at 168 i deadlifted my max of 300 stgggg of 3 reps
189	8.0	strength929	2023-02-20T22:03:58Z	2023-02-20T22:03:58Z	0	It&#39;s so satisfying to watch how you eating	It&#39;s so satisfying to watch how you eating
190	9.0	strength929	2023-02-20T22:03:16Z	2023-02-20T22:03:16Z	0	Do you use hand griper	Do you use hand griper
191	10.0	lect0n7	2022-12-30T19:00:37Z	2022-12-30T19:04:50Z	0	I walk 2.5 miles to my gym	I walk 2.5 miles to my gym
192	11.0	El_Carnivoro1776	2022-12-29T07:06:13Z	2022-12-29T07:06:13Z	0	Ryback makes a bunch of the stuff he eats look good	Ryback makes a bunch of the stuff he eats look good
193	12.0	FlameEmpire101	2022-12-05T18:54:47Z	2022-12-05T18:54:47Z	1	I Just Got those Zevia Sodas for the first time  few days ago and the ginger ale flavor it was Really really good and for now on I will Start Drinking sodas That has No calories and no sugar in it	I Just Got those Zevia Sodas for the first time few days ago and the ginger ale flavor it was Really really good and for now on I will Start Drinking sodas That has No calories and no sugar in it
194	13.0	Zymier	2022-11-21T18:41:40Z	2022-11-21T18:41:40Z	0	Lmfaooooo I love watching people eat 	Lmfaooooo I love watching people eat
195	14.0	user85679	2022-10-17T06:16:06Z	2022-10-17T06:16:06Z	0	Im hungry	I Am hungry
196	15.0	mrwhispersofficial	2022-10-03T22:16:13Z	2022-10-03T22:16:13Z	0	RYBACK 	RYBACK
197	16.0	SubTo_HabRBLX	2022-05-06T03:38:43Z	2022-05-06T04:09:09Z	0	idk why but everytime I see someone happy it makes me happy 	i do not know why but everytime I see someone happy it makes me happy
198	17.0	Squishmallow_.	2022-04-23T20:34:58Z	2022-04-23T20:34:58Z	0	Wow	Wow
199	18.0	gerardomolina6393	2022-04-20T17:52:31Z	2022-04-20T17:52:31Z	0	I love it Ryback	I love it Ryback
200	19.0	sudutheeng	2022-02-17T18:27:45Z	2022-02-17T18:27:45Z	0	did i just watch a 300 pound guy eat pizza for 35 minutes?	did i just watch a 300 pound guy eat pizza for 35 minutes?
201	20.0	scpsputnik9730	2022-02-04T15:46:05Z	2022-02-04T15:46:05Z	0	I love how dog friendly  ryback is .	I love how dog friendly ryback is .
202	21.0	tammyweaver8790	2022-01-27T14:22:04Z	2022-01-27T14:22:04Z	0	Ryback is awesome	Ryback is awesome
203	22.0	cedricwillis493	2021-12-08T15:25:33Z	2021-12-08T15:26:06Z	0	I remember when ryback first start it was on smack down him and few others wwe super stars were in ring big show came out and choked slammed them all see if they can take that love you bro ryback	I remember when ryback first start it was on smack down him and few others wwe super stars were in ring big show came out and choked slammed them all see if they can take that love you bro ryback
204	23.0	bad2030	2021-11-20T13:59:52Z	2021-11-20T13:59:52Z	0	Love You From Bosnia	Love You From Bosnia
205	24.0	polanskyf	2021-11-17T11:05:14Z	2021-11-17T11:05:14Z	0	wife or just the little orc inside your head?	wife or just the little orc inside your head?
206	25.0	Kgio-2112	2021-11-12T18:19:51Z	2021-11-12T18:19:51Z	0	Just ordered testosterone booster.	Just ordered testosterone booster.
207	26.0	Kgio-2112	2021-11-12T18:09:11Z	2021-11-12T18:09:11Z	0	Dont know where he lives but he should try a pie by me on long island. Buries that chain pizza crap	Do Not know where he lives but he should try a pie by me on long island. Buries that chain pizza crap
208	27.0	AJ-sv6qs	2021-11-10T03:52:01Z	2021-11-10T03:52:01Z	0	You are the man ryback!!!	You are the man ryback!!!
209	28.0	samirumair4548	2021-10-13T08:29:18Z	2021-10-13T08:29:18Z	0	Love from Bangladesh man	Love from Bangladesh man
210	29.0	mounikareddy4486	2021-10-12T16:30:30Z	2021-10-12T16:30:30Z	0	Ryback Try to India food	Ryback Try to India food
211	30.0	goodriddance86	2021-09-27T20:26:57Z	2021-09-27T20:26:57Z	1	awww.... i love how happy he looks when he sees the big pizza ^^  Just found your channel by accident and now i can&#39;t stop watching your food videos	awww.... i love how happy he looks when he sees the big pizza ^^ Just found your channel by accident and now i can&#39;t stop watching your food videos
212	31.0	robynmakortoff	2021-09-25T13:48:37Z	2021-09-25T13:48:37Z	0	Ryback how are you doing	Ryback how are you doing
213	33.0	gigooon9198	2021-09-19T13:52:22Z	2021-09-19T13:52:22Z	0	wow pizza	wow pizza
214	34.0	nightrider1024	2021-09-04T16:05:32Z	2021-09-04T16:05:32Z	0	Just wanted to say thank you for your words when you served tables and did your best Really just thank you	Just wanted to say thank you for your words when you served tables and did your best Really just thank you
215	35.0	djedjdnfid9981	2021-08-17T16:53:01Z	2021-08-17T16:53:01Z	0	Ryback could flick you to the next year	Ryback could flick you to the next year
216	36.0	Alan-sy4cf	2021-08-14T16:04:09Z	2021-08-14T16:04:09Z	0	Yay	Yay
217	37.0	h.cinema2301	2021-07-29T15:32:58Z	2021-07-29T15:32:58Z	0	I am going through all of your videos dude you are one hell of a entertaner  i am glad i found your channel 	I am going through all of your videos dude you are one hell of a entertaner i am glad i found your channel
218	39.0	rafaelb1095	2021-07-17T07:56:44Z	2021-07-17T07:56:44Z	0	ryback	ryback
219	40.0	kevinloyer1205	2021-07-17T00:59:12Z	2021-07-17T00:59:12Z	0	What&#39;s the supplement called you are talking about in the video that raises your testosterone???	What&#39;s the supplement called you are talking about in the video that raises your testosterone???
220	41.0	rickyxx991	2021-07-07T17:15:59Z	2021-07-07T17:15:59Z	0	Hfd I love you	Hfd I love you
221	42.0	bplis115	2021-06-28T15:51:13Z	2021-06-28T15:51:13Z	0	Look at my forehead. Im clearly not supposed to be living during these times lol!!!!!	Look at my forehead. I Am clearly not supposed to be living during these times lol!!!!!
222	43.0	snakeeater1928	2021-05-07T01:59:22Z	2021-05-07T01:59:22Z	0	Love that sons shirt	Love that sons shirt
223	44.0	silencedmatrix2140	2021-03-25T01:23:32Z	2021-03-25T01:23:32Z	0	Great advice after 25 minute mark.  Really started enjoying this channel.	Great advice after 25 minute mark. Really started enjoying this channel.
224	45.0	ishigame2476	2021-03-24T04:58:18Z	2021-03-24T04:58:18Z	0	he MUST be watching KingCobraJFS lmao.	he MUST be watching KingCobraJFS lmao.
225	46.0	kens_q1884	2021-03-07T11:44:08Z	2021-03-07T11:44:08Z	0	when the big guy is hungry:	when the big guy is hungry:
226	47.0	jacobsadventures4164	2021-03-05T23:32:14Z	2021-03-05T23:32:14Z	0	Bout to order a pizza now	Bout to order a pizza now
227	48.0	oageup	2021-03-02T14:00:18Z	2021-03-02T14:00:18Z	0	Wake up its monster feeding time! Love the food reviews! Keep em coming! Feed me more!	Wake up its monster feeding time! Love the food reviews! Keep them coming! Feed me more!
228	49.0	MsterCryptic	2021-03-02T07:23:30Z	2021-03-02T07:23:30Z	1	I&#39;ve been going on a Ryback TV binge watch recently	I&#39;ve been going on a Ryback TV binge watch recently
229	50.0	josephknueppel4638	2021-02-19T21:30:51Z	2021-02-19T21:30:51Z	0	Me and my family  going too try the zevia drink soon wish us  luck 	Me and my family going too try the zevia drink soon wish us luck
230	51.0	thomastilfordjr8163	2021-01-29T08:36:31Z	2021-01-29T08:36:31Z	0	I got 2 dogs myself and they are my kids. I am actually in the process of saving 3 brothers from a shelter. To make a total of 4 doggos saved	I got 2 dogs myself and they are my kids. I am actually in the process of saving 3 brothers from a shelter. To make a total of 4 doggos saved
231	52.0	danielmcilvaine1014	2020-12-19T05:19:41Z	2020-12-19T05:19:49Z	1	His random out bursts are something else gotta love it	His random out bursts are something else got to love it
232	53.0	coreyauer2125	2020-12-12T10:20:14Z	2020-12-12T10:20:51Z	0	To all the haters that are jealous of Ryback lol	To all the haters that are jealous of Ryback lol
233	54.0	tombstone2544	2020-11-28T15:40:08Z	2020-11-28T15:40:08Z	0	Just bought  and tried zevia  great recommendation thank you big guy	Just bought and tried zevia great recommendation thank you big guy
234	55.0	kaylemdcosta9467	2020-11-18T11:52:46Z	2020-11-18T11:52:46Z	0	Really liked you in wwe... always thought you should have been a world champion! Shame the way the treated you but that hasn&#39;t stopped you!! Was a fan when you was wrestling and I&#39;m still and fan and a bigger fan of you now!!!  Absolute favourite YouTuber right now!!! Such a funny and down to earth guy love your content! Keep the vids coming big guy  From your fan in England	Really liked you in wwe... always thought you should have been a world champion! Shame the way the treated you but that hasn&#39;t stopped you!! Was a fan when you was wrestling and I&#39;m still and fan and a bigger fan of you now!!! Absolute favourite YouTuber right now!!! Such a funny and down to earth guy love your content! Keep the vids coming big guy From your fan in England
235	56.0	snakeeater1928	2020-11-11T07:36:50Z	2020-11-11T07:36:50Z	0	Love the SOA shirt	Love the SOA shirt
236	57.0	romeomontague5705	2020-10-05T17:59:43Z	2020-10-05T18:02:06Z	0	Now you i can watch this is funny af and ur content isn&#39;t boring the way u talk in tird person some times has me on the floor laughing plus ur not dumb u just know how to make ur fan base laugh ive subbed a now a new big guy fan im glad i found ur channel please keep up the good work an one serious question what is your reason for fasting ?	Now you i can watch this is funny af and you are content isn&#39;t boring the way you talk in tird person some times has me on the floor laughing plus you are not dumb you just know how to make you are fan base laugh i have subbed a now a new big guy fan i am glad i found you are channel please keep up the good work an one serious question what is your reason for fasting ?
237	58.0	whome638	2020-10-04T05:24:15Z	2020-10-04T05:24:15Z	1	I love the conversation you have with yourself. I also like that your a smart tough guy and not just some meat head.	I love the conversation you have with yourself. I also like that your a smart tough guy and not just some meat head.
